Geneid,SRR15679346,SRR15679347,SRR15679348,SRR15679349
ENSMUSG00000022512,12,8,38,12
ENSMUSG00000038148,0,0,0,0
ENSMUSG00000091972,0,0,0,2
ENSMUSG00000071669,645,446,344,336
ENSMUSG00000082653,37,25,24,21
ENSMUSG00000085732,2,0,0,0
ENSMUSG00000065979,1162,924,937,811
ENSMUSG00000055015,0,2,0,0
ENSMUSG00000022494,122,97,98,129
ENSMUSG00000116403,0,0,0,0
ENSMUSG00000116013,0,0,0,0
ENSMUSG00000116520,2,0,0,0
ENSMUSG00000116197,0,0,0,0
ENSMUSG00000115968,0,0,0,0
ENSMUSG00000091416,0,0,0,0
ENSMUSG00000101565,0,0,0,0
ENSMUSG00000116170,0,0,0,0
ENSMUSG00000022514,250,154,559,441
ENSMUSG00000022545,868,596,655,626
ENSMUSG00000068428,0,0,0,2
ENSMUSG00000052276,0,0,0,0
ENSMUSG00000116530,0,0,0,0
ENSMUSG00000089705,0,0,0,0
ENSMUSG00000056423,0,0,0,0
ENSMUSG00000009569,761,568,773,778
ENSMUSG00000087526,1,5,0,0
ENSMUSG00000076972,0,0,0,0
ENSMUSG00000065449,0,0,0,0
ENSMUSG00000099214,0,0,0,0
ENSMUSG00000077488,0,0,0,0
ENSMUSG00000022685,1624,1350,1370,1325
ENSMUSG00000022682,2290,1867,1707,1649
ENSMUSG00000038127,2569,1585,3001,2998
ENSMUSG00000116926,0,0,0,0
ENSMUSG00000116654,0,0,0,0
ENSMUSG00000116978,0,0,0,0
ENSMUSG00000022681,1115,929,825,662
ENSMUSG00000022523,307,155,358,298
ENSMUSG00000076064,0,0,0,0
ENSMUSG00002075895,0,0,0,0
ENSMUSG00000051065,443,381,530,419
ENSMUSG00000116861,4,0,0,0
ENSMUSG00000022525,32,9,30,30
ENSMUSG00000022680,3470,3038,2461,2159
ENSMUSG00000048939,11,10,14,18
ENSMUSG00000083141,0,0,0,0
ENSMUSG00000022679,261,293,267,339
ENSMUSG00000089818,6,8,0,0
ENSMUSG00000038094,48,24,48,38
ENSMUSG00000118569,0,0,0,0
ENSMUSG00000038084,3595,2325,3108,2798
ENSMUSG00000116814,0,0,0,0
ENSMUSG00000097307,0,0,0,0
ENSMUSG00000075286,0,0,0,0
ENSMUSG00000022528,307,215,121,77
ENSMUSG00000116997,0,0,0,0
ENSMUSG00000116887,0,0,0,0
ENSMUSG00002075363,0,0,0,0
ENSMUSG00000101888,0,1,0,2
ENSMUSG00000097621,0,0,4,0
ENSMUSG00000116938,0,0,0,0
ENSMUSG00000023176,0,0,0,0
ENSMUSG00000052316,0,0,0,0
ENSMUSG00000047953,4,2,0,2
ENSMUSG00000022533,5461,3566,4624,5602
ENSMUSG00000116960,0,0,0,0
ENSMUSG00000022537,242,105,311,166
ENSMUSG00000022538,1170,1083,785,692
ENSMUSG00000046546,121,78,98,55
ENSMUSG00000116570,0,0,0,0
ENSMUSG00000119500,0,0,0,0
ENSMUSG00000116546,0,0,0,0
ENSMUSG00000116951,0,0,2,0
ENSMUSG00000116737,0,0,0,0
ENSMUSG00000088782,0,0,0,0
ENSMUSG00000047434,1013,681,704,591
ENSMUSG00000087605,2,2,0,2
ENSMUSG00000049076,1968,1385,1662,1915
ENSMUSG00000116943,0,0,0,0
ENSMUSG00000047714,1381,1104,1081,870
ENSMUSG00002076509,2,1,0,0
ENSMUSG00000116617,0,0,0,0
ENSMUSG00000116297,0,0,0,0
ENSMUSG00000022548,23,37,228,148
ENSMUSG00000116973,0,0,0,0
ENSMUSG00000115997,0,0,0,0
ENSMUSG00000101234,1,0,0,0
ENSMUSG00000116690,0,0,0,0
ENSMUSG00000046598,1009,915,752,585
ENSMUSG00000086645,33,39,16,16
ENSMUSG00000116572,0,0,0,0
ENSMUSG00000116762,0,0,0,4
ENSMUSG00000116793,0,0,4,6
ENSMUSG00000116597,7,6,24,16
ENSMUSG00000022770,4608,3640,3717,3837
ENSMUSG00000116781,0,0,2,0
ENSMUSG00000089011,0,0,0,0
ENSMUSG00000116626,12,10,2,6
ENSMUSG00000116778,0,0,0,2
ENSMUSG00000022780,2,2,2,0
ENSMUSG00000083890,0,0,0,0
ENSMUSG00000116534,21,8,0,6
ENSMUSG00000045625,240,165,128,120
ENSMUSG00000107002,955,870,395,289
ENSMUSG00000022774,2462,2291,1875,1822
ENSMUSG00000022772,3028,2579,2420,2505
ENSMUSG00000083853,19,19,16,25
ENSMUSG00002075981,0,0,0,0
ENSMUSG00000116739,8,6,4,2
ENSMUSG00000081404,18,9,4,0
ENSMUSG00000080928,4,9,2,0
ENSMUSG00000022781,3787,2952,3077,2735
ENSMUSG00000077460,0,0,0,0
ENSMUSG00000023791,451,464,410,352
ENSMUSG00000035790,1175,1099,1096,845
ENSMUSG00000086146,0,0,0,0
ENSMUSG00000052384,21,14,133,152
ENSMUSG00000075269,0,0,0,0
ENSMUSG00000035764,1358,1177,1343,1245
ENSMUSG00000080440,2,0,0,2
ENSMUSG00000022787,184,205,223,195
ENSMUSG00000088985,0,0,0,0
ENSMUSG00000046345,0,1,2,3
ENSMUSG00000014074,892,707,727,747
ENSMUSG00000116900,0,0,0,0
ENSMUSG00000053774,5959,4815,4880,4860
ENSMUSG00000079625,2,2,0,4
ENSMUSG00000103847,5,5,4,1
ENSMUSG00000014075,858,902,536,489
ENSMUSG00000005615,2128,1746,1543,1466
ENSMUSG00000116714,0,0,0,0
ENSMUSG00000035699,33,12,0,8
ENSMUSG00000052363,6,0,5,2
ENSMUSG00000083903,0,0,0,0
ENSMUSG00000022801,4511,3243,3150,3106
ENSMUSG00000022811,4353,3281,3737,3334
ENSMUSG00000035506,9,2,5,8
ENSMUSG00000075254,8053,5873,4527,5348
ENSMUSG00000022824,2,11,8,10
ENSMUSG00000116916,0,1,0,0
ENSMUSG00000022817,1599,1295,1179,629
ENSMUSG00000022814,681,615,390,334
ENSMUSG00000086083,12,12,6,0
ENSMUSG00000061751,790,447,975,915
ENSMUSG00000116835,0,8,0,6
ENSMUSG00000022832,0,0,0,0
ENSMUSG00000022833,1133,938,978,1012
ENSMUSG00000022836,4806,4598,3966,2979
ENSMUSG00000100593,145,122,94,115
ENSMUSG00000116840,51,31,10,10
ENSMUSG00000035376,790,596,480,472
ENSMUSG00000022840,814,581,768,502
ENSMUSG00002075911,0,0,0,0
ENSMUSG00000116766,10,6,12,8
ENSMUSG00000034473,2464,2405,2201,2233
ENSMUSG00000116624,103,68,82,86
ENSMUSG00000064463,0,0,0,0
ENSMUSG00000064769,0,0,0,0
ENSMUSG00000022844,618,663,406,362
ENSMUSG00002076524,1,0,0,0
ENSMUSG00000099429,0,0,0,0
ENSMUSG00000052133,756,402,1238,827
ENSMUSG00000052192,38,36,64,30
ENSMUSG00000022848,525,257,516,349
ENSMUSG00000087793,0,0,0,0
ENSMUSG00000022849,199,161,149,190
ENSMUSG00000097914,0,0,0,0
ENSMUSG00000116549,0,0,0,0
ENSMUSG00000034422,28,34,30,24
ENSMUSG00000116639,0,0,0,0
ENSMUSG00000116728,0,0,0,0
ENSMUSG00000062279,0,0,0,0
ENSMUSG00000049502,43,40,40,29
ENSMUSG00000022906,74,82,98,60
ENSMUSG00000022905,4977,4427,3456,3680
ENSMUSG00000034379,709,643,577,646
ENSMUSG00000003955,713,634,657,419
ENSMUSG00000075229,420,315,387,327
ENSMUSG00000034362,0,0,0,0
ENSMUSG00000060956,0,0,0,0
ENSMUSG00000088471,0,0,0,0
ENSMUSG00000059657,0,0,0,2
ENSMUSG00002076436,0,0,0,0
ENSMUSG00000079597,0,0,2,0
ENSMUSG00000118690,0,0,0,0
ENSMUSG00000078097,0,0,0,0
ENSMUSG00000094733,0,0,0,0
ENSMUSG00002075226,0,0,0,0
ENSMUSG00000095620,0,0,0,2
ENSMUSG00000075228,0,0,0,0
ENSMUSG00000118857,0,0,0,0
ENSMUSG00000071562,0,0,0,0
ENSMUSG00002075883,0,0,0,0
ENSMUSG00000116816,0,0,0,0
ENSMUSG00002075042,0,0,0,0
ENSMUSG00000116897,0,0,0,0
ENSMUSG00000088517,0,0,0,0
ENSMUSG00000079594,0,0,0,0
ENSMUSG00002075419,0,0,0,0
ENSMUSG00000071561,0,0,0,0
ENSMUSG00000087689,0,0,0,0
ENSMUSG00000119194,0,0,0,0
ENSMUSG00000079595,0,0,0,0
ENSMUSG00002075800,0,0,0,0
ENSMUSG00000022902,0,0,0,0
ENSMUSG00000119903,0,0,0,0
ENSMUSG00000116905,0,0,0,0
ENSMUSG00000089117,0,0,0,0
ENSMUSG00000054905,0,0,0,0
ENSMUSG00000116917,0,0,0,0
ENSMUSG00000051980,2,0,2,0
ENSMUSG00002076629,0,0,0,0
ENSMUSG00000116961,0,0,0,0
ENSMUSG00000116685,0,0,0,0
ENSMUSG00000116945,0,0,0,0
ENSMUSG00000022901,14,8,18,4
ENSMUSG00000022900,2,2,0,0
ENSMUSG00000116821,0,0,0,0
ENSMUSG00000022899,460,311,2181,2315
ENSMUSG00000091786,0,0,0,0
ENSMUSG00002075144,0,0,0,0
ENSMUSG00000022838,55,70,22,39
ENSMUSG00000022837,1054,897,910,1006
ENSMUSG00000116797,0,0,1,0
ENSMUSG00000116908,549,383,349,390
ENSMUSG00000034243,9787,7067,6098,7187
ENSMUSG00000084834,37,23,0,0
ENSMUSG00000116795,31,18,28,56
ENSMUSG00000022831,278,352,209,314
ENSMUSG00000047746,4,0,0,0
ENSMUSG00000116773,0,0,0,0
ENSMUSG00000034206,304,244,227,319
ENSMUSG00000022829,567,352,531,536
ENSMUSG00000083420,0,0,0,4
ENSMUSG00000116854,0,0,0,0
ENSMUSG00000022828,1498,1302,1089,901
ENSMUSG00000005732,724,606,498,428
ENSMUSG00000080364,18,28,14,7
ENSMUSG00000116925,0,0,0,0
ENSMUSG00000022721,1917,1667,1156,1129
ENSMUSG00000022718,2099,1517,1885,1743
ENSMUSG00000080452,0,0,0,0
ENSMUSG00000093246,0,0,0,0
ENSMUSG00000013539,479,371,397,332
ENSMUSG00000065464,0,0,0,0
ENSMUSG00002075609,0,0,0,0
ENSMUSG00002075123,0,0,0,0
ENSMUSG00000000326,1006,806,726,514
ENSMUSG00000087556,14,3,2,2
ENSMUSG00000075704,397,325,256,206
ENSMUSG00000116842,4,2,0,2
ENSMUSG00000118669,1279,927,542,428
ENSMUSG00000022797,6459,5621,5969,5938
ENSMUSG00000022791,6384,4021,2644,2325
ENSMUSG00000075265,68,26,0,0
ENSMUSG00000098225,0,0,0,0
ENSMUSG00000118672,6,0,0,0
ENSMUSG00000035638,4,0,4,2
ENSMUSG00000094430,0,0,0,0
ENSMUSG00000097256,1,0,0,0
ENSMUSG00000035629,2706,2001,1916,1709
ENSMUSG00000022800,3174,2498,2883,2771
ENSMUSG00000059003,29,16,26,36
ENSMUSG00000098100,0,0,0,0
ENSMUSG00000098170,0,0,0,0
ENSMUSG00000091997,37,25,12,0
ENSMUSG00000078489,17,19,0,0
ENSMUSG00000070225,2,1,0,0
ENSMUSG00000035578,1345,1272,986,886
ENSMUSG00000060636,1848,1646,3327,2092
ENSMUSG00000022802,2518,1992,1790,2212
ENSMUSG00002076382,0,0,0,4
ENSMUSG00000088860,4,3,2,6
ENSMUSG00000089109,0,0,0,0
ENSMUSG00000022807,1230,968,766,814
ENSMUSG00000022808,992,720,968,860
ENSMUSG00000040605,10,4,14,28
ENSMUSG00000116686,0,0,0,0
ENSMUSG00000116929,0,0,0,0
ENSMUSG00000102289,2,0,0,0
ENSMUSG00000103972,0,0,0,0
ENSMUSG00000102205,0,0,0,0
ENSMUSG00000103916,0,0,0,0
ENSMUSG00000103805,0,0,0,0
ENSMUSG00000102575,0,0,0,0
ENSMUSG00000103932,2,0,2,0
ENSMUSG00000103851,0,0,0,2
ENSMUSG00000065530,0,0,0,2
ENSMUSG00000065557,0,0,0,0
ENSMUSG00000103049,0,0,2,0
ENSMUSG00000065472,0,0,0,0
ENSMUSG00000102854,4,0,2,6
ENSMUSG00000102267,0,0,0,0
ENSMUSG00000102562,0,0,4,13
ENSMUSG00000091193,0,0,0,0
ENSMUSG00000116886,0,0,0,0
ENSMUSG00002075308,0,0,0,0
ENSMUSG00000103149,20,12,2,18
ENSMUSG00000120015,0,0,3,0
ENSMUSG00000115936,0,2,4,0
ENSMUSG00000120089,0,0,0,0
ENSMUSG00000120156,0,0,0,0
ENSMUSG00000120234,0,0,0,0
ENSMUSG00000120258,29,35,22,10
ENSMUSG00000087354,126,98,20,10
ENSMUSG00000022543,652,597,350,350
ENSMUSG00000120347,10,14,4,13
ENSMUSG00000120071,6,0,4,6
ENSMUSG00000120214,0,0,0,0
ENSMUSG00000116610,0,0,0,0
ENSMUSG00000120432,0,0,0,0
ENSMUSG00000120439,2,0,0,0
ENSMUSG00000120450,0,0,0,0
ENSMUSG00000120462,9,28,15,6
ENSMUSG00000120468,0,0,0,0
ENSMUSG00000120128,0,0,0,0
ENSMUSG00000120489,2,8,10,8
ENSMUSG00000120515,0,0,0,0
ENSMUSG00000120188,14,12,11,8
ENSMUSG00000120519,0,0,0,0
ENSMUSG00000120550,0,0,0,0
ENSMUSG00000120212,0,0,0,0
ENSMUSG00000120080,2,10,2,2
ENSMUSG00000116946,8,0,0,0
ENSMUSG00000116831,0,0,0,0
ENSMUSG00000097537,883,666,680,703
ENSMUSG00000109857,0,0,4,4
ENSMUSG00000085826,18,8,0,0
ENSMUSG00000116846,0,0,0,0
ENSMUSG00000120652,0,0,0,0
ENSMUSG00000116772,2,2,0,0
ENSMUSG00000096960,0,0,0,1
ENSMUSG00000120670,16,10,72,72
ENSMUSG00000120085,4,0,12,6
ENSMUSG00000120634,2,0,0,2
ENSMUSG00000099411,0,0,0,2
ENSMUSG00000120420,8,16,2,2
ENSMUSG00000116957,0,0,2,2
ENSMUSG00000116947,0,0,0,0
ENSMUSG00000097318,105,96,48,46
ENSMUSG00000119969,0,0,0,0
ENSMUSG00000096870,0,0,0,2
ENSMUSG00000109841,6,4,4,2
ENSMUSG00000116660,0,0,2,0
ENSMUSG00000116810,0,0,0,0
ENSMUSG00000093606,127,86,163,103
ENSMUSG00000102344,0,0,0,0
ENSMUSG00000120723,0,0,0,0
ENSMUSG00000120726,0,0,0,0
ENSMUSG00000116632,1046,929,961,800
ENSMUSG00000120735,2,0,2,2
ENSMUSG00000106567,0,0,0,2
ENSMUSG00000116581,13,4,6,6
ENSMUSG00000120744,2,2,0,0
ENSMUSG00000086827,2,2,2,2
ENSMUSG00000116733,85,72,50,65
ENSMUSG00000120198,28,15,17,34
ENSMUSG00000097184,4,4,8,2
ENSMUSG00000116665,6670,6533,5121,6725
ENSMUSG00000116993,0,0,0,0
ENSMUSG00000120082,2,0,0,4
ENSMUSG00000116891,0,0,2,0
ENSMUSG00000120905,9,2,10,0
ENSMUSG00000090214,36,15,0,0
ENSMUSG00000104927,0,0,0,0
ENSMUSG00000097313,6,2,6,2
ENSMUSG00000120193,33,38,20,28
ENSMUSG00000116029,0,0,0,2
ENSMUSG00000092545,14,4,0,0
ENSMUSG00000120961,16,8,2,0
ENSMUSG00000120962,45,41,0,0
ENSMUSG00000116641,2,6,4,4
ENSMUSG00000120777,58,103,116,116
ENSMUSG00000085781,2,0,2,0
ENSMUSG00000120989,0,0,0,0
ENSMUSG00000068463,0,0,2,0
ENSMUSG00000090386,22,26,34,54
ENSMUSG00000100277,0,0,0,0
ENSMUSG00000121032,0,0,0,0
ENSMUSG00000121038,0,0,0,0
ENSMUSG00000022639,246,131,174,211
ENSMUSG00000097768,7,4,0,0
ENSMUSG00000086324,941,759,587,224
ENSMUSG00000000386,0,0,0,2
ENSMUSG00000096156,2,0,1,2
ENSMUSG00002075695,0,0,0,0
ENSMUSG00000023341,4,2,2,4
ENSMUSG00000000385,0,0,0,0
ENSMUSG00000108662,0,0,0,0
ENSMUSG00000121357,0,0,0,0
ENSMUSG00000116643,0,0,0,0
ENSMUSG00000121375,0,0,0,0
ENSMUSG00000116872,0,0,0,0
ENSMUSG00000121443,0,0,0,0
ENSMUSG00000085637,0,3,0,0
ENSMUSG00000051728,2,0,2,0
ENSMUSG00000116967,0,2,0,0
ENSMUSG00000039639,10,8,2,2
ENSMUSG00000116693,0,0,0,0
ENSMUSG00000116964,0,2,0,0
ENSMUSG00000051297,0,1,4,0
ENSMUSG00000022949,22,16,45,22
ENSMUSG00000022684,2298,1812,1895,1870
ENSMUSG00000022683,0,0,0,0
ENSMUSG00000086550,0,0,0,0
ENSMUSG00000115907,0,0,0,0
ENSMUSG00000118559,200,185,180,142
ENSMUSG00000022951,1236,1172,848,629
ENSMUSG00000079737,195,154,132,131
ENSMUSG00000081176,8,20,19,5
ENSMUSG00000116981,0,0,0,0
ENSMUSG00000116749,0,0,0,0
ENSMUSG00000116763,0,0,0,2
ENSMUSG00000116713,0,0,0,0
ENSMUSG00000116882,4,0,1,2
ENSMUSG00000039830,39,12,4,0
ENSMUSG00000102958,0,0,0,0
ENSMUSG00000046160,6,0,0,0
ENSMUSG00000085865,0,0,0,0
ENSMUSG00000120333,0,0,0,1
ENSMUSG00000065811,0,0,0,0
ENSMUSG00000022971,46,50,58,29
ENSMUSG00000093701,0,0,0,0
ENSMUSG00000022969,0,0,6,0
ENSMUSG00000116987,0,2,8,2
ENSMUSG00000116782,0,0,0,0
ENSMUSG00000084866,10,10,68,46
ENSMUSG00000116544,1,8,0,0
ENSMUSG00000116680,0,0,0,0
ENSMUSG00000116748,0,0,0,0
ENSMUSG00000119180,0,0,0,0
ENSMUSG00000116907,0,0,0,0
ENSMUSG00000116991,0,1,2,1
ENSMUSG00000110358,12,12,14,13
ENSMUSG00000116599,0,0,0,0
ENSMUSG00002076550,0,0,0,0
ENSMUSG00000116583,0,0,0,0
ENSMUSG00000116674,0,0,0,0
ENSMUSG00000097418,14,22,2,2
ENSMUSG00000065397,0,0,0,0
ENSMUSG00000022889,1339,1007,919,823
ENSMUSG00000088058,0,0,0,2
ENSMUSG00000120279,0,0,0,0
ENSMUSG00000053062,16159,11810,11138,13155
ENSMUSG00002076438,17,14,27,35
ENSMUSG00000022890,3449,2970,2814,2011
ENSMUSG00000008976,1798,1320,1380,1333
ENSMUSG00000116668,0,0,0,0
ENSMUSG00000022892,2759,1709,3289,2337
ENSMUSG00000115518,6,0,0,0
ENSMUSG00000115108,0,0,0,0
ENSMUSG00000115469,22,16,0,2
ENSMUSG00000114988,0,0,0,2
ENSMUSG00002075875,0,0,0,0
ENSMUSG00002076009,0,0,0,0
ENSMUSG00000022809,0,0,0,0
ENSMUSG00000022805,14,31,6,8
ENSMUSG00000087568,0,0,0,0
ENSMUSG00000046516,1174,1037,335,370
ENSMUSG00000022803,6,2,2,2
ENSMUSG00000002847,2,1,20,13
ENSMUSG00000002844,2329,1775,1440,1125
ENSMUSG00000097576,9,14,0,4
ENSMUSG00000075122,0,1,10,14
ENSMUSG00000002846,498,457,364,323
ENSMUSG00000081605,2,0,0,0
ENSMUSG00000120288,6,7,10,16
ENSMUSG00000034064,973,945,790,802
ENSMUSG00000083681,0,2,2,1
ENSMUSG00000116467,0,0,0,0
ENSMUSG00000116335,0,0,0,0
ENSMUSG00000004366,32,24,0,2
ENSMUSG00000047531,0,2,2,0
ENSMUSG00000022508,234,255,82,97
ENSMUSG00000120947,0,0,0,4
ENSMUSG00000110291,0,0,0,0
ENSMUSG00000116290,2,0,2,0
ENSMUSG00000116437,0,0,0,0
ENSMUSG00000115919,0,0,0,2
ENSMUSG00000115852,20,15,20,12
ENSMUSG00000116173,0,0,0,0
ENSMUSG00000115869,0,0,0,0
ENSMUSG00000116785,0,0,0,0
ENSMUSG00000119959,38,26,12,14
ENSMUSG00000087861,0,0,0,0
ENSMUSG00000023088,2478,1753,1805,1667
ENSMUSG00000089106,0,0,0,0
ENSMUSG00000116439,4,0,0,0
ENSMUSG00000090808,0,0,0,0
ENSMUSG00000075395,0,0,0,0
ENSMUSG00000022676,3,2,6,6
ENSMUSG00000000884,232,196,139,166
ENSMUSG00000009097,9,4,18,9
ENSMUSG00000075335,0,0,0,0
ENSMUSG00000116594,0,0,0,0
ENSMUSG00000116825,0,0,2,2
ENSMUSG00000041378,120,44,644,314
ENSMUSG00000000028,138,103,110,86
ENSMUSG00000050761,4,2,2,3
ENSMUSG00000072214,339,212,273,251
ENSMUSG00000119053,0,3,0,0
ENSMUSG00000087240,7,2,0,0
ENSMUSG00000022956,2583,2393,1980,1186
ENSMUSG00000087190,185,143,2,0
ENSMUSG00002076309,0,0,0,0
ENSMUSG00000116834,0,0,0,0
ENSMUSG00000089293,0,0,0,0
ENSMUSG00000039680,382,310,188,144
ENSMUSG00000116930,0,1,0,0
ENSMUSG00000089774,1516,1293,311,294
ENSMUSG00000086331,39,24,1,1
ENSMUSG00000116747,0,0,0,2
ENSMUSG00000116608,0,0,0,0
ENSMUSG00000116784,0,0,0,0
ENSMUSG00000116878,2,0,0,0
ENSMUSG00000039672,72,77,574,583
ENSMUSG00000002845,1656,1867,605,776
ENSMUSG00000091238,20,17,2,0
ENSMUSG00000022799,5489,2424,6133,4899
ENSMUSG00000081651,1,0,4,0
ENSMUSG00000022793,213,146,260,187
ENSMUSG00000083183,0,0,2,0
ENSMUSG00000049436,0,0,4,6
ENSMUSG00000022798,0,0,0,0
ENSMUSG00000081444,0,0,0,0
ENSMUSG00000086175,12,24,4,14
ENSMUSG00000089607,2,7,6,1
ENSMUSG00000086965,152,96,78,102
ENSMUSG00000087384,4,0,0,0
ENSMUSG00000038037,26,18,4,6
ENSMUSG00000043050,0,0,0,0
ENSMUSG00000050058,0,0,0,0
ENSMUSG00000038015,2,0,0,0
ENSMUSG00000022501,0,0,0,0
ENSMUSG00000116038,4,0,5,2
ENSMUSG00000071671,0,2,3,3
ENSMUSG00000096921,0,0,0,0
ENSMUSG00000037991,6,4,4,5
ENSMUSG00000117309,0,0,0,0
ENSMUSG00000095369,0,0,0,0
ENSMUSG00000022500,128,110,84,63
ENSMUSG00002075232,0,0,0,0
ENSMUSG00002075097,0,0,0,0
ENSMUSG00000115992,0,0,0,0
ENSMUSG00000115911,0,0,0,0
ENSMUSG00000116274,0,0,0,0
ENSMUSG00000037972,1088,646,1258,816
ENSMUSG00000119122,0,0,0,0
ENSMUSG00000116923,0,0,0,0
ENSMUSG00000005251,161,195,54,53
ENSMUSG00000014039,925,743,593,529
ENSMUSG00000116863,0,0,0,0
ENSMUSG00000045975,1024,786,561,502
ENSMUSG00000105138,0,0,0,0
ENSMUSG00000046962,1880,1630,916,905
ENSMUSG00000097874,12,15,2,4
ENSMUSG00000080717,322,228,272,231
ENSMUSG00000116673,184,91,136,99
ENSMUSG00000022773,436,275,402,304
ENSMUSG00000055497,89,47,58,74
ENSMUSG00000022771,3393,2671,2607,2199
ENSMUSG00000116645,36,25,33,28
ENSMUSG00000049916,25,16,37,18
ENSMUSG00000065572,0,0,0,0
ENSMUSG00000076288,0,0,0,0
ENSMUSG00000022769,165,163,116,33
ENSMUSG00000116694,0,0,0,0
ENSMUSG00000022768,37,28,44,29
ENSMUSG00000041774,150,161,40,32
ENSMUSG00000038965,2520,2524,2034,1595
ENSMUSG00000119426,0,0,0,0
ENSMUSG00000071636,26,12,34,8
ENSMUSG00000050240,843,628,419,435
ENSMUSG00000116743,0,0,0,0
ENSMUSG00000055692,284,194,160,151
ENSMUSG00000041720,5920,4302,4490,3795
ENSMUSG00000022766,6,0,2,2
ENSMUSG00000065331,0,0,0,0
ENSMUSG00000022765,690,578,478,513
ENSMUSG00000006134,2741,2381,1906,1932
ENSMUSG00002076579,0,0,0,0
ENSMUSG00000022763,30,29,16,25
ENSMUSG00000022761,2303,1799,1633,1541
ENSMUSG00000022760,664,612,208,198
ENSMUSG00000116898,18,30,28,24
ENSMUSG00002076352,26,10,0,0
ENSMUSG00002076084,0,0,6,5
ENSMUSG00000099635,21,7,32,15
ENSMUSG00000024134,34,10,4,0
ENSMUSG00000117422,0,2,2,0
ENSMUSG00000100345,0,0,0,0
ENSMUSG00000024135,710,529,601,524
ENSMUSG00000071267,742,616,731,789
ENSMUSG00000053347,624,525,639,694
ENSMUSG00000086004,0,0,0,0
ENSMUSG00000099397,3,3,9,0
ENSMUSG00000117025,0,0,0,0
ENSMUSG00000040775,4,0,0,0
ENSMUSG00000092147,0,0,0,0
ENSMUSG00000117234,61,45,100,112
ENSMUSG00000063383,58,51,78,112
ENSMUSG00000117252,2,2,6,4
ENSMUSG00000096433,319,264,308,412
ENSMUSG00000117284,493,425,558,685
ENSMUSG00000117164,0,0,0,0
ENSMUSG00000033972,420,334,486,514
ENSMUSG00000044501,219,212,203,319
ENSMUSG00000099798,0,0,0,0
ENSMUSG00000071266,829,664,919,993
ENSMUSG00000117058,0,0,0,0
ENSMUSG00000037689,1,0,2,0
ENSMUSG00000117094,2,0,0,4
ENSMUSG00000117457,0,0,0,0
ENSMUSG00000117259,0,0,0,0
ENSMUSG00000053375,0,0,0,0
ENSMUSG00000024143,700,473,545,448
ENSMUSG00000095093,0,0,0,0
ENSMUSG00000117628,33,4,33,20
ENSMUSG00000024145,509,503,531,414
ENSMUSG00000024146,1098,956,1163,944
ENSMUSG00000094921,0,0,0,2
ENSMUSG00000087736,0,0,0,0
ENSMUSG00000117055,0,10,5,6
ENSMUSG00000071035,8,11,6,9
ENSMUSG00000117183,290,254,207,225
ENSMUSG00000098210,2,0,0,0
ENSMUSG00000037104,3928,3040,2215,2761
ENSMUSG00000098164,0,1,0,0
ENSMUSG00002075652,0,0,0,0
ENSMUSG00000117333,152,100,233,249
ENSMUSG00000117384,0,0,0,0
ENSMUSG00000023991,1088,623,653,431
ENSMUSG00000059142,723,486,858,918
ENSMUSG00000117002,0,0,0,0
ENSMUSG00000117141,0,0,0,0
ENSMUSG00000085932,0,0,0,0
ENSMUSG00000090355,0,0,0,0
ENSMUSG00000092111,2,0,0,0
ENSMUSG00000084288,0,0,0,0
ENSMUSG00000094752,0,0,0,0
ENSMUSG00000082492,0,0,0,0
ENSMUSG00000093433,0,0,0,0
ENSMUSG00000024150,2517,2148,1699,1562
ENSMUSG00000094928,0,0,0,0
ENSMUSG00000117308,0,0,2,0
ENSMUSG00000117334,46,12,4,0
ENSMUSG00000021545,47,36,21,28
ENSMUSG00000117157,21,15,8,18
ENSMUSG00000073386,0,0,0,0
ENSMUSG00000117266,0,0,0,0
ENSMUSG00000002617,867,669,1005,1071
ENSMUSG00000093493,0,0,0,0
ENSMUSG00000043939,0,0,0,0
ENSMUSG00000091945,0,0,0,0
ENSMUSG00000042265,0,0,0,0
ENSMUSG00000117318,0,0,0,0
ENSMUSG00000041754,0,0,0,0
ENSMUSG00000091076,0,0,0,0
ENSMUSG00000036918,216,172,89,92
ENSMUSG00000089701,2,0,0,0
ENSMUSG00000090966,0,0,0,0
ENSMUSG00000089755,0,0,0,0
ENSMUSG00000117159,0,0,0,0
ENSMUSG00000096270,0,0,0,0
ENSMUSG00000091407,0,0,0,0
ENSMUSG00000109027,0,0,0,0
ENSMUSG00000117154,0,0,0,0
ENSMUSG00000036557,3,0,2,0
ENSMUSG00000051682,5,4,2,6
ENSMUSG00000036438,6471,5529,6838,5345
ENSMUSG00000089427,0,0,0,0
ENSMUSG00000100847,0,0,0,0
ENSMUSG00000117361,2,0,0,0
ENSMUSG00000071068,6,4,0,0
ENSMUSG00000117414,0,0,0,0
ENSMUSG00000043740,2,0,0,0
ENSMUSG00000023992,95,124,24,32
ENSMUSG00000023993,0,0,4,4
ENSMUSG00000005371,3435,2237,3741,3203
ENSMUSG00000058869,0,0,0,0
ENSMUSG00000097676,0,0,2,0
ENSMUSG00000117369,2,0,0,0
ENSMUSG00000118572,18,7,0,0
ENSMUSG00000117351,4,6,9,4
ENSMUSG00000117497,1,0,0,0
ENSMUSG00000088791,0,0,2,2
